line,band_idx,svg_x,mile_from_terminal,abs_mile,carrier,score,has_reception
N,18,384,7.095,6.16,verizon,0.04,True
N,18,384,7.095,6.16,sprint,0.08,True
N,18,389,7.2,6.264,att,0.0,False
N,18,389,7.2,6.264,tmobile,0.0,False
N,18,389,7.2,6.264,verizon,0.04,True
N,18,389,7.2,6.264,sprint,0.36,True
N,18,394,7.304,6.368,att,0.0,False
N,18,394,7.304,6.368,tmobile,0.2,True
N,18,394,7.304,6.368,verizon,0.0,False
N,18,394,7.304,6.368,sprint,0.0,False
N,18,399,7.408,6.473,att,0.0,False
N,18,399,7.408,6.473,tmobile,0.04,True
N,18,399,7.408,6.473,verizon,0.04,True
N,18,399,7.408,6.473,sprint,0.04,True
N,18,404,7.513,6.577,att,0.0,False
N,18,404,7.513,6.577,tmobile,0.0,False
N,18,404,7.513,6.577,verizon,0.04,True
N,18,404,7.513,6.577,sprint,0.0,False
N,18,409,7.617,6.681,att,0.0,False
N,18,409,7.617,6.681,tmobile,0.0,False
N,18,409,7.617,6.681,verizon,0.0,False
N,18,409,7.617,6.681,sprint,0.2,True
N,18,414,7.721,6.786,att,0.04,True
N,18,414,7.721,6.786,tmobile,0.0,False
N,18,414,7.721,6.786,verizon,0.0,False
N,18,414,7.721,6.786,sprint,0.0,False
N,18,419,7.826,6.89,att,0.0,False
N,18,419,7.826,6.89,tmobile,0.0,False
N,18,419,7.826,6.89,verizon,0.04,True
N,18,419,7.826,6.89,sprint,0.0,False
N,18,424,7.93,6.994,att,0.0,False
N,18,424,7.93,6.994,tmobile,0.0,False
N,18,424,7.93,6.994,verizon,0.0,False
N,18,424,7.93,6.994,sprint,0.0,False
N,18,429,8.035,7.099,att,0.0,False
N,18,429,8.035,7.099,tmobile,0.0,False
N,18,429,8.035,7.099,verizon,0.04,True
N,18,429,8.035,7.099,sprint,0.0,False
N,18,434,8.139,7.203,att,0.0,False
N,18,434,8.139,7.203,tmobile,0.0,False
N,18,434,8.139,7.203,verizon,0.0,False
N,18,434,8.139,7.203,sprint,0.0,False
N,18,439,8.243,7.307,att,0.0,False
N,18,439,8.243,7.307,tmobile,0.0,False
N,18,439,8.243,7.307,verizon,0.0,False
N,18,439,8.243,7.307,sprint,0.0,False
N,18,444,8.348,7.412,att,0.0,False
N,18,444,8.348,7.412,tmobile,0.0,False
N,18,444,8.348,7.412,verizon,0.0,False
N,18,444,8.348,7.412,sprint,0.0,False
N,18,449,8.452,7.516,att,0.0,False
N,18,449,8.452,7.516,tmobile,0.04,True
N,18,449,8.452,7.516,verizon,0.04,True
N,18,449,8.452,7.516,sprint,0.0,False
N,18,454,8.556,7.62,att,0.0,False
N,18,454,8.556,7.62,tmobile,0.0,False
N,18,454,8.556,7.62,verizon,0.0,False
N,18,454,8.556,7.62,sprint,0.12,True
N,18,459,8.661,7.725,att,0.0,False
N,18,459,8.661,7.725,tmobile,0.0,False
N,18,459,8.661,7.725,verizon,0.0,False
N,18,459,8.661,7.725,sprint,0.12,True
N,18,464,8.765,7.829,att,0.0,False
N,18,464,8.765,7.829,tmobile,0.0,False
N,18,464,8.765,7.829,verizon,0.0,False
N,18,464,8.765,7.829,sprint,0.0,False
N,18,469,8.869,7.933,att,0.0,False
N,18,469,8.869,7.933,tmobile,0.0,False
N,18,469,8.869,7.933,verizon,0.0,False
N,18,469,8.869,7.933,sprint,0.0,False
N,18,474,8.974,8.038,att,0.0,False
N,18,474,8.974,8.038,tmobile,0.0,False
N,18,474,8.974,8.038,verizon,0.08,True
N,18,474,8.974,8.038,sprint,0.0,False
N,18,479,9.078,8.142,att,0.0,False
N,18,479,9.078,8.142,tmobile,0.0,False
N,18,479,9.078,8.142,verizon,0.32,True
N,18,479,9.078,8.142,sprint,0.0,False
N,18,484,9.182,8.247,att,0.0,False
N,18,484,9.182,8.247,tmobile,0.0,False
N,18,484,9.182,8.247,verizon,0.16,True
N,18,484,9.182,8.247,sprint,0.0,False
N,18,489,9.287,8.351,att,0.0,False
N,18,489,9.287,8.351,tmobile,0.0,False
N,18,489,9.287,8.351,verizon,0.0,False
N,18,489,9.287,8.351,sprint,0.0,False
N,18,494,9.391,8.455,att,0.0,False
N,18,494,9.391,8.455,tmobile,0.0,False
N,18,494,9.391,8.455,verizon,0.0,False
N,18,494,9.391,8.455,sprint,0.0,False
N,18,499,9.495,8.56,att,0.04,True
N,18,499,9.495,8.56,tmobile,0.0,False
N,18,499,9.495,8.56,verizon,0.0,False
N,18,499,9.495,8.56,sprint,0.0,False
N,18,504,9.6,8.664,att,0.04,True
N,18,504,9.6,8.664,tmobile,0.0,False
N,18,504,9.6,8.664,verizon,0.0,False
N,18,504,9.6,8.664,sprint,0.08,True
N,18,509,9.704,8.768,att,0.0,False
N,18,509,9.704,8.768,tmobile,0.04,True
N,18,509,9.704,8.768,verizon,0.0,False
N,18,509,9.704,8.768,sprint,0.0,False
N,18,514,9.808,8.873,att,0.04,True
N,18,514,9.808,8.873,tmobile,0.0,False
N,18,514,9.808,8.873,verizon,0.0,False
N,18,514,9.808,8.873,sprint,0.04,True
N,18,519,9.913,8.977,att,0.0,False
N,18,519,9.913,8.977,tmobile,0.16,True
N,18,519,9.913,8.977,verizon,0.04,True
N,18,519,9.913,8.977,sprint,0.0,False
N,18,524,10.017,9.081,att,0.0,False
N,18,524,10.017,9.081,tmobile,0.0,False
N,18,524,10.017,9.081,verizon,0.04,True
N,18,524,10.017,9.081,sprint,0.0,False
N,18,529,10.121,9.186,att,0.04,True
N,18,529,10.121,9.186,tmobile,0.04,True
N,18,529,10.121,9.186,verizon,0.16,True
N,18,529,10.121,9.186,sprint,0.0,False
N,18,534,10.226,9.29,att,0.0,False
N,18,534,10.226,9.29,tmobile,0.04,True
N,18,534,10.226,9.29,verizon,0.04,True
N,18,534,10.226,9.29,sprint,0.04,True
N,18,539,10.33,9.394,att,0.04,True
N,18,539,10.33,9.394,tmobile,0.0,False
N,18,539,10.33,9.394,verizon,0.0,False
N,18,539,10.33,9.394,sprint,0.0,False
N,18,544,10.434,9.499,att,0.0,False
N,18,544,10.434,9.499,tmobile,0.0,False
N,18,544,10.434,9.499,verizon,0.04,True
N,18,544,10.434,9.499,sprint,0.0,False
N,18,549,10.539,9.603,att,0.04,True
N,18,549,10.539,9.603,tmobile,0.0,False
N,18,549,10.539,9.603,verizon,0.04,True
N,18,549,10.539,9.603,sprint,0.0,False
N,18,554,10.643,9.707,att,0.0,False
N,18,554,10.643,9.707,tmobile,0.0,False
N,18,554,10.643,9.707,verizon,0.04,True
N,18,554,10.643,9.707,sprint,0.0,False
N,18,559,10.747,9.812,att,0.0,False
N,18,559,10.747,9.812,tmobile,0.12,True
N,18,559,10.747,9.812,verizon,0.08,True
N,18,559,10.747,9.812,sprint,0.0,False
N,18,564,10.852,9.916,att,0.0,False
N,18,564,10.852,9.916,tmobile,0.0,False
N,18,564,10.852,9.916,verizon,0.12,True
N,18,564,10.852,9.916,sprint,0.0,False
N,18,569,10.956,10.02,att,0.0,False
N,18,569,10.956,10.02,tmobile,0.0,False
N,18,569,10.956,10.02,verizon,0.0,False
N,18,569,10.956,10.02,sprint,0.04,True
N,18,574,11.06,10.125,att,0.0,False
N,18,574,11.06,10.125,tmobile,0.0,False
N,18,574,11.06,10.125,verizon,0.0,False
N,18,574,11.06,10.125,sprint,0.0,False
N,18,579,11.165,10.229,att,0.0,False
N,18,579,11.165,10.229,tmobile,0.0,False
N,18,579,11.165,10.229,verizon,0.0,False
N,18,579,11.165,10.229,sprint,0.0,False
N,18,584,11.269,10.333,att,0.0,False
N,18,584,11.269,10.333,tmobile,0.0,False
N,18,584,11.269,10.333,verizon,0.0,False
N,18,584,11.269,10.333,sprint,0.0,False
N,18,589,11.374,10.438,att,0.0,False
N,18,589,11.374,10.438,tmobile,0.0,False
N,18,589,11.374,10.438,verizon,0.0,False
N,18,589,11.374,10.438,sprint,0.0,False
N,18,594,11.478,10.542,att,0.0,False
N,18,594,11.478,10.542,tmobile,0.0,False
N,18,594,11.478,10.542,verizon,0.0,False
N,18,594,11.478,10.542,sprint,0.0,False
N,18,599,11.582,10.646,att,0.0,False
N,18,599,11.582,10.646,tmobile,0.0,False
N,18,599,11.582,10.646,verizon,0.08,True
N,18,599,11.582,10.646,sprint,0.16,True
N,18,604,11.687,10.751,att,0.0,False
N,18,604,11.687,10.751,tmobile,0.0,False
N,18,604,11.687,10.751,verizon,0.0,False
N,18,604,11.687,10.751,sprint,0.0,False
N,18,609,11.791,10.855,att,0.0,False
N,18,609,11.791,10.855,tmobile,0.0,False
N,18,609,11.791,10.855,verizon,0.0,False
N,18,609,11.791,10.855,sprint,0.0,False
N,18,614,11.895,10.959,att,0.0,False
N,18,614,11.895,10.959,tmobile,0.0,False
N,18,614,11.895,10.959,verizon,0.0,False
N,18,614,11.895,10.959,sprint,0.0,False
N,18,619,12.0,11.064,att,0.0,False
N,18,619,12.0,11.064,tmobile,0.0,False
N,18,619,12.0,11.064,verizon,0.0,False
N,18,619,12.0,11.064,sprint,0.0,False
N,18,624,12.104,11.168,att,0.0,False
N,18,624,12.104,11.168,tmobile,0.0,False
N,18,624,12.104,11.168,verizon,0.0,False
N,18,624,12.104,11.168,sprint,0.0,False
N,18,629,12.208,11.273,att,0.0,False
N,18,629,12.208,11.273,tmobile,0.0,False
N,18,629,12.208,11.273,verizon,0.0,False
N,18,629,12.208,11.273,sprint,0.0,False
N,18,634,12.313,11.377,att,0.0,False
N,18,634,12.313,11.377,tmobile,0.0,False
N,18,634,12.313,11.377,verizon,0.0,False
N,18,634,12.313,11.377,sprint,0.0,False
N,18,639,12.417,11.481,att,0.0,False
N,18,639,12.417,11.481,tmobile,0.0,False
N,18,639,12.417,11.481,verizon,0.0,False
N,18,639,12.417,11.481,sprint,0.0,False
N,18,644,12.521,11.586,att,0.0,False
N,18,644,12.521,11.586,tmobile,0.0,False
N,18,644,12.521,11.586,verizon,0.0,False
N,18,644,12.521,11.586,sprint,0.0,False
N,18,649,12.626,11.69,att,0.0,False
N,18,649,12.626,11.69,tmobile,0.0,False
N,18,649,12.626,11.69,verizon,0.0,False
N,18,649,12.626,11.69,sprint,0.0,False
N,18,654,12.73,11.794,att,0.0,False
N,18,654,12.73,11.794,tmobile,0.0,False
N,18,654,12.73,11.794,verizon,0.0,False
N,18,654,12.73,11.794,sprint,0.0,False
N,18,659,12.834,11.899,att,0.0,False
N,18,659,12.834,11.899,tmobile,0.0,False
N,18,659,12.834,11.899,verizon,0.0,False
N,18,659,12.834,11.899,sprint,0.0,False
N,18,664,12.939,12.003,att,0.0,False
N,18,664,12.939,12.003,tmobile,0.0,False
N,18,664,12.939,12.003,verizon,0.0,False
N,18,664,12.939,12.003,sprint,0.0,False
N,18,669,13.043,12.107,att,0.0,False
N,18,669,13.043,12.107,tmobile,0.0,False
N,18,669,13.043,12.107,verizon,0.0,False
N,18,669,13.043,12.107,sprint,0.0,False
N,18,674,13.147,12.212,att,0.0,False
N,18,674,13.147,12.212,tmobile,0.0,False
N,18,674,13.147,12.212,verizon,0.0,False
N,18,674,13.147,12.212,sprint,0.0,False
N,18,679,13.252,12.316,att,0.0,False
N,18,679,13.252,12.316,tmobile,0.0,False
N,18,679,13.252,12.316,verizon,0.0,False
N,18,679,13.252,12.316,sprint,0.0,False
N,18,684,13.356,12.42,att,0.0,False
N,18,684,13.356,12.42,tmobile,0.0,False
N,18,684,13.356,12.42,verizon,0.0,False
N,18,684,13.356,12.42,sprint,0.0,False
N,18,689,13.46,12.525,att,0.0,False
N,18,689,13.46,12.525,tmobile,0.0,False
N,18,689,13.46,12.525,verizon,0.0,False
N,18,689,13.46,12.525,sprint,0.0,False
N,18,694,13.565,12.629,att,0.0,False
N,18,694,13.565,12.629,tmobile,0.0,False
N,18,694,13.565,12.629,verizon,0.0,False
N,18,694,13.565,12.629,sprint,0.0,False
N,18,699,13.669,12.733,att,0.0,False
N,18,699,13.669,12.733,tmobile,0.0,False
N,18,699,13.669,12.733,verizon,0.0,False
N,18,699,13.669,12.733,sprint,0.0,False
N,18,704,13.773,12.838,att,0.0,False
N,18,704,13.773,12.838,tmobile,0.0,False
N,18,704,13.773,12.838,verizon,0.0,False
N,18,704,13.773,12.838,sprint,0.0,False
N,18,709,13.878,12.942,att,0.0,False
N,18,709,13.878,12.942,tmobile,0.0,False
N,18,709,13.878,12.942,verizon,0.0,False
N,18,709,13.878,12.942,sprint,0.0,False
N,18,714,13.982,13.046,att,0.0,False
N,18,714,13.982,13.046,tmobile,0.0,False
N,18,714,13.982,13.046,verizon,0.0,False
N,18,714,13.982,13.046,sprint,0.0,False
N,18,719,14.086,13.151,att,0.0,False
N,18,719,14.086,13.151,tmobile,0.0,False
N,18,719,14.086,13.151,verizon,0.0,False
N,18,719,14.086,13.151,sprint,0.0,False
N,18,724,14.191,13.255,att,0.0,False
N,18,724,14.191,13.255,tmobile,0.0,False
N,18,724,14.191,13.255,verizon,0.0,False
N,18,724,14.191,13.255,sprint,0.0,False
N,18,729,14.295,13.359,att,0.0,False
N,18,729,14.295,13.359,tmobile,0.0,False
N,18,729,14.295,13.359,verizon,0.0,False
N,18,729,14.295,13.359,sprint,0.0,False
N,18,734,14.399,13.464,att,0.0,False
N,18,734,14.399,13.464,tmobile,0.0,False
N,18,734,14.399,13.464,verizon,0.0,False
N,18,734,14.399,13.464,sprint,0.0,False
N,18,739,14.504,13.568,att,0.0,False
N,18,739,14.504,13.568,tmobile,0.0,False
N,18,739,14.504,13.568,verizon,0.0,False
N,18,739,14.504,13.568,sprint,0.0,False
N,18,744,14.608,13.672,att,0.0,False
N,18,744,14.608,13.672,tmobile,0.0,False
N,18,744,14.608,13.672,verizon,0.0,False
N,18,744,14.608,13.672,sprint,0.0,False
N,18,749,14.713,13.777,att,0.0,False
N,18,749,14.713,13.777,tmobile,0.0,False
N,18,749,14.713,13.777,verizon,0.0,False
N,18,749,14.713,13.777,sprint,0.0,False
N,18,754,14.817,13.881,att,0.0,False
N,18,754,14.817,13.881,tmobile,0.0,False
N,18,754,14.817,13.881,verizon,0.0,False
N,18,754,14.817,13.881,sprint,0.0,False
N,18,759,14.921,13.985,att,0.0,False
N,18,759,14.921,13.985,tmobile,0.0,False
N,18,759,14.921,13.985,verizon,0.0,False
N,18,759,14.921,13.985,sprint,0.0,False
N,18,764,15.026,14.09,att,0.0,False
N,18,764,15.026,14.09,tmobile,0.0,False
N,18,764,15.026,14.09,verizon,0.0,False
N,18,764,15.026,14.09,sprint,0.0,False
N,18,769,15.13,14.194,att,0.0,False
N,18,769,15.13,14.194,tmobile,0.0,False
N,18,769,15.13,14.194,verizon,0.0,False
N,18,769,15.13,14.194,sprint,0.0,False
N,18,774,15.234,14.298,att,0.0,False
N,18,774,15.234,14.298,tmobile,0.0,False
N,18,774,15.234,14.298,verizon,0.0,False
N,18,774,15.234,14.298,sprint,0.0,False
N,18,779,15.339,14.403,att,0.0,False
N,18,779,15.339,14.403,tmobile,0.0,False
N,18,779,15.339,14.403,verizon,0.0,False
N,18,779,15.339,14.403,sprint,0.0,False
N,18,784,15.443,14.507,att,0.0,False
N,18,784,15.443,14.507,tmobile,0.0,False
N,18,784,15.443,14.507,verizon,0.0,False
N,18,784,15.443,14.507,sprint,0.0,False
N,18,789,15.547,14.612,att,0.0,False
N,18,789,15.547,14.612,tmobile,0.0,False
N,18,789,15.547,14.612,verizon,0.0,False
N,18,789,15.547,14.612,sprint,0.0,False
N,18,794,15.652,14.716,att,0.0,False
N,18,794,15.652,14.716,tmobile,0.0,False
N,18,794,15.652,14.716,verizon,0.0,False
N,18,794,15.652,14.716,sprint,0.0,False
N,18,799,15.756,14.82,att,0.0,False
N,18,799,15.756,14.82,tmobile,0.0,False
N,18,799,15.756,14.82,verizon,0.0,False
N,18,799,15.756,14.82,sprint,0.04,True
N,18,804,15.86,14.925,att,0.0,False
N,18,804,15.86,14.925,tmobile,0.0,False
N,18,804,15.86,14.925,verizon,0.0,False
N,18,804,15.86,14.925,sprint,0.0,False
N,18,809,15.965,15.029,att,0.0,False
N,18,809,15.965,15.029,tmobile,0.0,False
N,18,809,15.965,15.029,verizon,0.0,False
N,18,809,15.965,15.029,sprint,0.0,False
N,18,814,16.069,15.133,att,0.0,False
N,18,814,16.069,15.133,tmobile,0.0,False
N,18,814,16.069,15.133,verizon,0.0,False
N,18,814,16.069,15.133,sprint,0.0,False
N,18,819,16.173,15.238,att,0.0,False
N,18,819,16.173,15.238,tmobile,0.0,False
N,18,819,16.173,15.238,verizon,0.0,False
N,18,819,16.173,15.238,sprint,0.0,False
N,18,824,16.278,15.342,att,0.0,False
N,18,824,16.278,15.342,tmobile,0.0,False
N,18,824,16.278,15.342,verizon,0.2,True
N,18,824,16.278,15.342,sprint,0.0,False
N,18,829,16.382,15.446,att,0.0,False
N,18,829,16.382,15.446,tmobile,0.0,False
N,18,829,16.382,15.446,verizon,0.0,False
N,18,829,16.382,15.446,sprint,0.0,False
N,18,834,16.486,15.551,att,0.0,False
N,18,834,16.486,15.551,tmobile,0.0,False
N,18,834,16.486,15.551,verizon,0.08,True
N,18,834,16.486,15.551,sprint,0.0,False
N,18,839,16.591,15.655,att,0.0,False
N,18,839,16.591,15.655,tmobile,0.0,False
N,18,839,16.591,15.655,verizon,0.0,False
N,18,839,16.591,15.655,sprint,0.04,True
N,18,844,16.695,15.759,att,0.0,False
N,18,844,16.695,15.759,tmobile,0.04,True
N,18,844,16.695,15.759,verizon,0.04,True
N,18,844,16.695,15.759,sprint,0.0,False
N,18,849,16.799,15.864,att,0.04,True
N,18,849,16.799,15.864,tmobile,0.04,True
N,18,849,16.799,15.864,verizon,0.04,True
N,18,849,16.799,15.864,sprint,0.0,False
N,18,854,16.904,15.968,att,0.0,False
N,18,854,16.904,15.968,tmobile,0.0,False
N,18,854,16.904,15.968,verizon,0.04,True
N,18,854,16.904,15.968,sprint,0.0,False
N,18,859,17.008,16.072,att,0.0,False
N,18,859,17.008,16.072,tmobile,0.0,False
N,18,859,17.008,16.072,verizon,0.0,False
N,18,859,17.008,16.072,sprint,0.0,False
N,18,864,17.112,16.177,att,0.0,False
N,18,864,17.112,16.177,tmobile,0.0,False
N,18,864,17.112,16.177,verizon,0.0,False
N,18,864,17.112,16.177,sprint,0.0,False
N,18,869,17.217,16.281,att,0.0,False
N,18,869,17.217,16.281,tmobile,0.0,False
N,18,869,17.217,16.281,verizon,0.0,False
N,18,869,17.217,16.281,sprint,0.0,False
N,18,874,17.321,16.385,att,0.0,False
N,18,874,17.321,16.385,tmobile,0.0,False
N,18,874,17.321,16.385,verizon,0.0,False
N,18,874,17.321,16.385,sprint,0.0,False
N,18,879,17.425,16.49,att,0.04,True
N,18,879,17.425,16.49,tmobile,0.0,False
N,18,879,17.425,16.49,verizon,0.0,False
N,18,879,17.425,16.49,sprint,0.0,False
N,18,884,17.53,16.594,att,0.08,True
N,18,884,17.53,16.594,tmobile,0.0,False
N,18,884,17.53,16.594,verizon,0.0,False
N,18,884,17.53,16.594,sprint,0.04,True
N,18,889,17.634,16.698,att,0.0,False
N,18,889,17.634,16.698,tmobile,0.08,True
N,18,889,17.634,16.698,verizon,0.04,True
N,18,889,17.634,16.698,sprint,0.0,False
N,18,894,17.739,16.803,att,0.0,False
N,18,894,17.739,16.803,tmobile,0.04,True
N,18,894,17.739,16.803,verizon,0.0,False
N,18,894,17.739,16.803,sprint,0.0,False
N,18,899,17.843,16.907,att,0.0,False
N,18,899,17.843,16.907,tmobile,0.0,False
N,18,899,17.843,16.907,verizon,0.0,False
N,18,899,17.843,16.907,sprint,0.0,False
N,18,904,17.947,17.011,att,0.0,False
N,18,904,17.947,17.011,tmobile,0.0,False
N,18,904,17.947,17.011,verizon,0.0,False
N,18,904,17.947,17.011,sprint,0.0,False
N,18,909,18.052,17.116,att,0.0,False
N,18,909,18.052,17.116,tmobile,0.04,True
N,18,909,18.052,17.116,verizon,0.04,True
N,18,909,18.052,17.116,sprint,0.0,False
N,18,914,18.156,17.22,att,0.04,True
N,18,914,18.156,17.22,tmobile,0.0,False
N,18,914,18.156,17.22,verizon,0.0,False
N,18,914,18.156,17.22,sprint,0.0,False
N,18,919,18.26,17.324,att,0.0,False
N,18,919,18.26,17.324,tmobile,0.0,False
N,18,919,18.26,17.324,verizon,0.04,True
N,18,919,18.26,17.324,sprint,0.0,False
N,18,924,18.365,17.429,att,0.0,False
N,18,924,18.365,17.429,tmobile,0.04,True
N,18,924,18.365,17.429,verizon,0.04,True
N,18,924,18.365,17.429,sprint,0.04,True
N,18,929,18.469,17.533,att,0.0,False
N,18,929,18.469,17.533,tmobile,0.08,True
N,18,929,18.469,17.533,verizon,0.12,True
N,18,929,18.469,17.533,sprint,0.0,False
N,18,934,18.573,17.638,att,0.04,True
N,18,934,18.573,17.638,tmobile,0.0,False
N,18,934,18.573,17.638,verizon,0.04,True
N,18,934,18.573,17.638,sprint,0.0,False
N,18,939,18.678,17.742,att,0.12,True
N,18,939,18.678,17.742,tmobile,0.04,True
N,18,939,18.678,17.742,verizon,0.08,True
N,18,939,18.678,17.742,sprint,0.0,False
N,18,944,18.782,17.846,att,0.0,False
N,18,944,18.782,17.846,tmobile,0.16,True
N,18,944,18.782,17.846,verizon,0.2,True
N,18,944,18.782,17.846,sprint,0.0,False
N,18,949,18.886,17.951,att,0.08,True
N,18,949,18.886,17.951,tmobile,0.0,False
N,18,949,18.886,17.951,verizon,0.04,True
N,18,949,18.886,17.951,sprint,0.0,False
N,18,954,18.991,18.055,att,0.0,False
N,18,954,18.991,18.055,tmobile,0.0,False
N,18,954,18.991,18.055,verizon,0.0,False
N,18,954,18.991,18.055,sprint,0.0,False
N,18,959,19.095,18.159,att,0.0,False
N,18,959,19.095,18.159,tmobile,0.04,True
N,18,959,19.095,18.159,verizon,0.04,True
N,18,959,19.095,18.159,sprint,0.0,False
N,18,964,19.199,18.264,att,0.0,False
N,18,964,19.199,18.264,tmobile,0.04,True
N,18,964,19.199,18.264,verizon,0.04,True
N,18,964,19.199,18.264,sprint,0.0,False
N,18,969,19.304,18.368,att,0.0,False
N,18,969,19.304,18.368,tmobile,0.04,True
N,18,969,19.304,18.368,verizon,0.04,True
N,18,969,19.304,18.368,sprint,0.0,False
N,18,974,19.408,18.472,att,0.0,False
N,18,974,19.408,18.472,tmobile,0.0,False
N,18,974,19.408,18.472,verizon,0.0,False
N,18,974,19.408,18.472,sprint,0.0,False
N,18,979,19.512,18.577,att,0.04,True
N,18,979,19.512,18.577,tmobile,0.04,True
N,18,979,19.512,18.577,verizon,0.04,True
N,18,979,19.512,18.577,sprint,0.04,True
N,18,984,19.617,18.681,att,0.0,False
N,18,984,19.617,18.681,tmobile,0.0,False
N,18,984,19.617,18.681,verizon,0.0,False
N,18,984,19.617,18.681,sprint,0.0,False
N,18,989,19.721,18.785,att,0.0,False
N,18,989,19.721,18.785,tmobile,0.0,False
N,18,989,19.721,18.785,verizon,0.0,False
N,18,989,19.721,18.785,sprint,0.0,False
N,18,994,19.825,18.89,att,0.04,True
N,18,994,19.825,18.89,tmobile,0.0,False
N,18,994,19.825,18.89,verizon,0.08,True
N,18,994,19.825,18.89,sprint,0.0,False
N,18,999,19.93,18.994,att,0.0,False
N,18,999,19.93,18.994,tmobile,0.08,True
N,18,999,19.93,18.994,verizon,0.0,False
N,18,999,19.93,18.994,sprint,0.0,False
N,18,1004,20.034,19.098,att,0.0,False
N,18,1004,20.034,19.098,tmobile,0.0,False
N,18,1004,20.034,19.098,verizon,0.0,False
N,18,1004,20.034,19.098,sprint,0.0,False
N,18,1009,20.138,19.203,att,0.04,True
N,18,1009,20.138,19.203,tmobile,0.04,True
N,18,1009,20.138,19.203,verizon,0.0,False
N,18,1009,20.138,19.203,sprint,0.0,False
N,18,1014,20.243,19.307,att,0.0,False
N,18,1014,20.243,19.307,tmobile,0.0,False
N,18,1014,20.243,19.307,verizon,0.0,False
N,18,1014,20.243,19.307,sprint,0.0,False
N,18,1019,20.347,19.411,att,0.0,False
N,18,1019,20.347,19.411,tmobile,0.04,True
N,18,1019,20.347,19.411,verizon,0.04,True
N,18,1019,20.347,19.411,sprint,0.0,False
N,18,1024,20.451,19.516,att,0.0,False
N,18,1024,20.451,19.516,tmobile,0.0,False
N,18,1024,20.451,19.516,verizon,0.04,True
N,18,1024,20.451,19.516,sprint,0.0,False
N,18,1029,20.556,19.62,att,0.0,False
N,18,1029,20.556,19.62,tmobile,0.0,False
N,18,1029,20.556,19.62,verizon,0.0,False
N,18,1029,20.556,19.62,sprint,0.0,False
N,18,1034,20.66,19.724,att,0.04,True
N,18,1034,20.66,19.724,tmobile,0.0,False
N,18,1034,20.66,19.724,verizon,0.0,False
N,18,1034,20.66,19.724,sprint,0.0,False
N,18,1039,20.764,19.829,att,0.0,False
N,18,1039,20.764,19.829,tmobile,0.04,True
N,18,1039,20.764,19.829,verizon,0.08,True
N,18,1039,20.764,19.829,sprint,0.0,False
N,18,1044,20.869,19.933,att,0.0,False
N,18,1044,20.869,19.933,tmobile,0.0,False
N,18,1044,20.869,19.933,verizon,0.04,True
N,18,1044,20.869,19.933,sprint,0.0,False
N,18,1049,20.973,20.037,att,0.0,False
N,18,1049,20.973,20.037,tmobile,0.0,False
N,18,1049,20.973,20.037,verizon,0.0,False
N,18,1049,20.973,20.037,sprint,0.0,False
N,18,1054,21.078,20.142,att,0.0,False
N,18,1054,21.078,20.142,tmobile,0.0,False
N,18,1054,21.078,20.142,verizon,0.04,True
N,18,1054,21.078,20.142,sprint,0.0,False
N,18,1059,21.182,20.246,att,0.0,False
N,18,1059,21.182,20.246,tmobile,0.0,False
N,18,1059,21.182,20.246,verizon,0.08,True
N,18,1059,21.182,20.246,sprint,0.04,True
N,18,1064,21.286,20.35,att,0.0,False
N,18,1064,21.286,20.35,tmobile,0.0,False
N,18,1064,21.286,20.35,verizon,0.0,False
N,18,1064,21.286,20.35,sprint,0.0,False
N,18,1069,21.391,20.455,att,0.0,False
N,18,1069,21.391,20.455,tmobile,0.04,True
N,18,1069,21.391,20.455,verizon,0.12,True
N,18,1069,21.391,20.455,sprint,0.0,False
Q,19,44,0.0,-0.936,att,0.0,False
Q,19,44,0.0,-0.936,tmobile,0.0,False
Q,19,44,0.0,-0.936,verizon,0.0,False
Q,19,44,0.0,-0.936,sprint,0.0,False
Q,19,49,0.104,-0.831,att,0.0,False
Q,19,49,0.104,-0.831,tmobile,0.0,False
Q,19,49,0.104,-0.831,verizon,0.0,False
Q,19,49,0.104,-0.831,sprint,0.0385,True
Q,19,54,0.209,-0.727,att,0.0,False
Q,19,54,0.209,-0.727,tmobile,0.0,False
Q,19,54,0.209,-0.727,verizon,0.0,False
Q,19,54,0.209,-0.727,sprint,0.0385,True
Q,19,59,0.313,-0.623,att,0.0,False
Q,19,59,0.313,-0.623,tmobile,0.0,False
Q,19,59,0.313,-0.623,verizon,0.0,False
Q,19,59,0.313,-0.623,sprint,0.0385,True
Q,19,64,0.417,-0.518,att,0.0,False
Q,19,64,0.417,-0.518,tmobile,0.0,False
Q,19,64,0.417,-0.518,verizon,0.0,False
Q,19,64,0.417,-0.518,sprint,0.0385,True
Q,19,69,0.522,-0.414,att,0.0,False
Q,19,69,0.522,-0.414,tmobile,0.0,False
Q,19,69,0.522,-0.414,verizon,0.0,False
Q,19,69,0.522,-0.414,sprint,0.0,False
Q,19,74,0.626,-0.31,att,0.0,False
Q,19,74,0.626,-0.31,tmobile,0.0,False
Q,19,74,0.626,-0.31,verizon,0.0,False
Q,19,74,0.626,-0.31,sprint,0.0,False
Q,19,79,0.73,-0.205,att,0.0,False
Q,19,79,0.73,-0.205,tmobile,0.0,False
Q,19,79,0.73,-0.205,verizon,0.0,False
Q,19,79,0.73,-0.205,sprint,0.0,False
